"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"MonoSLAM: Real-Time Single Camera SLAM","A. J. Davison; I. D. Reid; N. D. Molton; O. Stasse","Department of Computing, Imperial College, London, UK; Robotics Research Group, Department of Engineering Science, University of Oxford, UK; Imagineer Systems Ltd., The Surrey Technology Centre, The Surrey Research Park, Guildford, UK; Joint Japanese-French Robotics Laboratory (JRL), CNRS/AIST, AIST Central 2, Tsukuba, Ibaraki, Japan","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2007","29","6","1052","1067","We present a real-time algorithm which can recover the 3D trajectory of a monocular camera, moving rapidly through a previously unknown scene. Our system, which we dub MonoSLAM, is the first successful application of the SLAM methodology from mobile robotics to the ""pure vision"" domain of a single uncontrolled camera, achieving real time but drift-free performance inaccessible to structure from motion approaches. The core of the approach is the online creation of a sparse but persistent map of natural landmarks within a probabilistic framework. Our key novel contributions include an active approach to mapping and measurement, the use of a general motion model for smooth camera movement, and solutions for monocular feature initialization and feature orientation estimation. Together, these add up to an extremely efficient and robust algorithm which runs at 30 Hz with standard PC and camera hardware. This work extends the range of robotic systems in which SLAM can be usefully applied, but also opens up new areas. We present applications of MonoSLAM to real-time 3D localization and mapping for a high-performance full-size humanoid robot and live augmented reality with a hand-held camera","1939-3539","","10.1109/TPAMI.2007.1049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4160954","Autonomous vehicles;3D/stereo scene analysis;tracking.","Cameras;Simultaneous localization and mapping;Robot vision systems;Layout;Mobile robots;Real time systems;Motion measurement;Motion estimation;Robustness;Hardware","feature extraction;humanoid robots;image sensors;SLAM (robots)","MonoSLAM;real-time single camera SLAM;feature orientation estimation;humanoid robot;3D trajectory;monocular camera","Algorithms;Artificial Intelligence;Computer Systems;Image Enhancement;Image Interpretation, Computer-Assisted;Imaging, Three-Dimensional;Information Storage and Retrieval;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated;Photogrammetry;Signal Processing, Computer-Assisted;Video Recording","1738","","55","","","","","IEEE","IEEE Journals"
"A Generic Battery Model for the Dynamic Simulation of Hybrid Electric Vehicles","O. Tremblay; L. Dessaint; A. Dekkiche","Electrical Engineering Department, Ecole de Technologie Superieure, Groupe de Recherche en Electronique de Puissance et Commande Industrielle (GREPCI), Ecole de Technologie Superieure, Universite du Quebec, Montreal, QC H3C 1K3, Canada e-mail: olivier.tremblay.1@ens.etsmtl.ca; Electrical Engineering Department, Ecole de Technologie Superieure, Groupe de Recherche en Electronique de Puissance et Commande Industrielle (GREPCI), Ecole de Technologie Superieure, Universite du Quebec, Montreal, QC H3C 1K3, Canada e-mail: dessaint@ele.etsmtl.ca; Electrical Engineering Department, Ecole de Technologie Superieure, Groupe de Recherche en Electronique de Puissance et Commande Industrielle (GREPCI), Ecole de Technologie Superieure, Universite du Quebec, Montreal, QC H3C 1K3, Canada e-mail: adekkiche@gmail.com.","2007 IEEE Vehicle Power and Propulsion Conference","","2007","","","284","289","This paper presents an easy-to-use battery model applied to dynamic simulation software. The simulation model uses only the battery State-Of-Charge (SOC) as a state variable in order to avoid the algebraic loop problem. It is shown that this model, composed of a controlled voltage source in series with a resistance, can accurately represent four types of battery chemistries. The model's parameters can easily be extracted from the manufacturer's discharge curve, which allows for an easy use of the model. A method is described to extract the model's parameters and to approximate the internal resistance. The model is validated by superimposing the results with the manufacturer's discharge curves. Finally, the battery model is included in the SimPowerSystems (SPS) simulation software and is used in the Hybrid Electric Vehicle (HEV) demo. The results for the battery and for the DC-DC converter are analysed and they show that the model can accurately represent the general behaviour of the battery.","1938-8756","978-0-7803-9760-6","10.1109/VPPC.2007.4544139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4544139","","Batteries;Vehicle dynamics;Hybrid electric vehicles;Virtual manufacturing;Voltage control;Electric variables control;Chemistry;Fault location;Electric resistance;DC-DC power converters","battery powered vehicles;hybrid electric vehicles;power engineering computing;secondary cells","generic battery model;hybrid electric vehicles;dynamic simulation software;battery state-of-charge;controlled voltage source;SimPowerSystems simulation software;DC-DC converter","","501","","6","","","","","IEEE","IEEE Conferences"
"Full On-Chip CMOS Low-Dropout Voltage Regulator","R. J. Milliken; J. Silva-Martinez; E. Sanchez-Sinencio","Texas A&M Univ., College Station; NA; NA","IEEE Transactions on Circuits and Systems I: Regular Papers","","2007","54","9","1879","1890","This paper proposes a solution to the present bulky external capacitor low-dropout (LDO) voltage regulators with an external capacitorless LDO architecture. The large external capacitor used in typical LDOs is removed allowing for greater power system integration for system-on-chip (SoC) applications. A compensation scheme is presented that provides both a fast transient response and full range alternating current (AC) stability from 0- to 50-mA load current even if the output load is as high as 100 pF. The 2.8-V capacitorless LDO voltage regulator with a power supply of 3 V was fabricated in a commercial 0.35-mum CMOS technology, consuming only 65 muA of ground current with a dropout voltage of 200 mV. Experimental results demonstrate that the proposed capacitorless LDO architecture overcomes the typical load transient and ac stability issues encountered in previous architectures.","1558-0806","","10.1109/TCSI.2007.902615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4303304","Analog circuits;capacitorless low dropout (LDO);dc–dc regulator;fast path;LDO voltage regulators;transient compensation","Voltage;Regulators;Capacitors;Energy management;Power system management;Power system transients;Power system stability;Transient response;Power supplies;CMOS technology","capacitors;CMOS integrated circuits;stability;system-on-chip;voltage regulators","CMOS;low-dropout voltage regulator;external capacitor;system-on-chip;alternating current stability","","303","","11","","","","","IEEE","IEEE Journals"
"Gesture Recognition: A Survey","S. Mitra; T. Acharya","Machine Intelligence Unit, Indian Stat. Inst., Kolkata; NA","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","","2007","37","3","311","324","Gesture recognition pertains to recognizing meaningful expressions of motion by a human, involving the hands, arms, face, head, and/or body. It is of utmost importance in designing an intelligent and efficient human-computer interface. The applications of gesture recognition are manifold, ranging from sign language through medical rehabilitation to virtual reality. In this paper, we provide a survey on gesture recognition with particular emphasis on hand gestures and facial expressions. Applications involving hidden Markov models, particle filtering and condensation, finite-state machines, optical flow, skin color, and connectionist models are discussed in detail. Existing challenges and future research possibilities are also highlighted","1558-2442","","10.1109/TSMCC.2007.893280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4154947","Face recognition;facial expressions;hand gestures;hidden Markov models (HMMs);soft computing;optical flow","Face recognition;Hidden Markov models;Optical filters;Humans;Arm;Magnetic heads;Manifolds;Handicapped aids;Virtual reality;Filtering","face recognition;finite state machines;gesture recognition;hidden Markov models;human computer interaction;image colour analysis;image sequences","gesture recognition;intelligent human-computer interface;hand gestures;facial expressions;hidden Markov models;particle filtering;condensation;finite-state machines;optical flow;skin color;connectionist models","","955","","64","","","","","IEEE","IEEE Journals"
"Signal Recovery From Random Measurements Via Orthogonal Matching Pursuit","J. A. Tropp; A. C. Gilbert","Dept. of Math., Univ. of Michigan, Ann Arbor, MI; NA","IEEE Transactions on Information Theory","","2007","53","12","4655","4666","This paper demonstrates theoretically and empirically that a greedy algorithm called orthogonal matching pursuit (OMP) can reliably recover a signal with m nonzero entries in dimension d given O(m ln d) random linear measurements of that signal. This is a massive improvement over previous results, which require O(m2) measurements. The new results for OMP are comparable with recent results for another approach called basis pursuit (BP). In some settings, the OMP algorithm is faster and easier to implement, so it is an attractive alternative to BP for signal recovery problems.","1557-9654","","10.1109/TIT.2007.909108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4385788","Algorithms;approximation;basis pursuit;compressed sensing;group testing;orthogonal matching pursuit;signal recovery;sparse approximation","Matching pursuit algorithms;Testing;Performance evaluation;Mathematics;Signal processing;Vectors;Blood;Greedy algorithms;Reliability theory;Compressed sensing","greedy algorithms;iterative methods;signal processing;time-frequency analysis","signal recovery;random linear measurements;orthogonal matching pursuit;greedy algorithm;basis pursuit","","5054","","35","","","","","IEEE","IEEE Journals"
"Gradient Projection for Sparse Reconstruction: Application to Compressed Sensing and Other Inverse Problems","M. A. T. Figueiredo; R. D. Nowak; S. J. Wright","Inst. de Telecommun., Inst. Superior Tecnico, Lisbon, Portugal; NA; NA","IEEE Journal of Selected Topics in Signal Processing","","2007","1","4","586","597","Many problems in signal processing and statistical inference involve finding sparse solutions to under-determined, or ill-conditioned, linear systems of equations. A standard approach consists in minimizing an objective function which includes a quadratic (squared ) error term combined with a sparseness-inducing regularization term. Basis pursuit, the least absolute shrinkage and selection operator (LASSO), wavelet-based deconvolution, and compressed sensing are a few well-known examples of this approach. This paper proposes gradient projection (GP) algorithms for the bound-constrained quadratic programming (BCQP) formulation of these problems. We test variants of this approach that select the line search parameters in different ways, including techniques based on the Barzilai-Borwein method. Computational experiments show that these GP approaches perform well in a wide range of applications, often being significantly faster (in terms of computation time) than competing methods. Although the performance of GP methods tends to degrade as the regularization term is de-emphasized, we show how they can be embedded in a continuation scheme to recover their efficient practical performance.","1941-0484","","10.1109/JSTSP.2007.910281","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4407762","Compressed sensing;convex optimization;deconvolution;gradient projection;quadratic programming;sparseness;sparse reconstruction","Compressed sensing;Inverse problems;Signal processing;Linear systems;Equations;Deconvolution;Signal processing algorithms;Quadratic programming;Testing;Degradation","deconvolution;inverse problems;optimisation;signal reconstruction;statistical analysis","gradient projection;sparse reconstruction;compressed sensing;inverse problems;signal processing;statistical inference;quadratic error;sparseness-inducing regularization;least absolute shrinkage selection operator;wavelet-based deconvolution;bound-constrained quadratic programming;line search parameters;Barzilai-Borwein method;regularization;convex optimization","","1842","","61","","","","","IEEE","IEEE Journals"
"Predictive Active Steering Control for Autonomous Vehicle Systems","P. Falcone; F. Borrelli; J. Asgari; H. E. Tseng; D. Hrovat","Dipt. di Ingegneria, Universita del Sannio, Benevento; Dipt. di Ingegneria, Universita del Sannio, Benevento; NA; NA; NA","IEEE Transactions on Control Systems Technology","","2007","15","3","566","580","In this paper, a model predictive control (MPC) approach for controlling an active front steering system in an autonomous vehicle is presented. At each time step, a trajectory is assumed to be known over a finite horizon, and an MPC controller computes the front steering angle in order to follow the trajectory on slippery roads at the highest possible entry speed. We present two approaches with different computational complexities. In the first approach, we formulate the MPC problem by using a nonlinear vehicle model. The second approach is based on successive online linearization of the vehicle model. Discussions on computational complexity and performance of the two schemes are presented. The effectiveness of the proposed MPC formulation is demonstrated by simulation and experimental tests up to 21 m/s on icy roads","1558-0865","","10.1109/TCST.2007.894653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4162483","Active steering;autonomous vehicles;model predictive control;nonlinear optimization;vehicle dynamics control;vehicle stability","Control systems;Remotely operated vehicles;Mobile robots;Roads;Computational complexity;Predictive models;Predictive control;Steering systems;Computational modeling;Testing","computational complexity;position control;predictive control;remotely operated vehicles;robot dynamics;stability;steering systems","predictive active steering control;autonomous vehicle systems;model predictive control;nonlinear vehicle model;computational complexity;vehicle dynamics control","","524","","36","","","","","IEEE","IEEE Journals"
"A Comparative Study of Wireless Protocols: Bluetooth, UWB, ZigBee, and Wi-Fi","J. Lee; Y. Su; C. Shen","Information & Communications Research Labs, Industrial Technology Research Institute (ITRI), Hsinchu, Taiwan. jinshyan_lee@itri.org.tw; Information & Communications Research Labs, Industrial Technology Research Institute (ITRI), Hsinchu, Taiwan; Information & Communications Research Labs, Industrial Technology Research Institute (ITRI), Hsinchu, Taiwan","IECON 2007 - 33rd Annual Conference of the IEEE Industrial Electronics Society","","2007","","","46","51","Bluetooth (over IEEE 802.15.1), ultra-wideband (UWB, over IEEE 802.15.3), ZigBee (over IEEE 802.15.4), and Wi-Fi (over IEEE 802.11) are four protocol standards for short- range wireless communications with low power consumption. From an application point of view, bluetooth is intended for a cordless mouse, keyboard, and hands-free headset, UWB is oriented to high-bandwidth multimedia links, ZigBee is designed for reliable wirelessly networked monitoring and control networks, while Wi-Fi is directed at computer-to-computer connections as an extension or substitution of cabled networks. In this paper, we provide a study of these popular wireless communication standards, evaluating their main features and behaviors in terms of various metrics, including the transmission time, data coding efficiency, complexity, and power consumption. It is believed that the comparison presented in this paper would benefit application engineers in selecting an appropriate protocol.","1553-572X","1-4244-0783-4","10.1109/IECON.2007.4460126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4460126","Wireless protocols;Bluetooth;ultra-wideband (UWB);ZigBee;Wi-Fi;short-range communications","Wireless application protocol;Bluetooth;ZigBee;Communication standards;Wireless communication;Energy consumption;Ultra wideband technology;Application software;Mice;Keyboards","Bluetooth;IEEE standards;protocols;ultra wideband communication;wireless LAN","wireless protocols;Bluetooth;UWB;ZigBee;Wi-Fi;IEEE 802.15.1;IEEE 802.15.3;IEEE 802.15.4;IEEE 802.11;protocol standards;short- range wireless communications;cordless mouse;reliable wirelessly networked monitoring;computer-to-computer connections;power consumption","","414","","16","","","","","IEEE","IEEE Conferences"
"Mobile Network Supported Wireless Sensor Network Services","S. Krco; M. Johansson; V. Tsiatsis; I. Cubic; K. Matusikova; R. Glitho","Ericsson, srdjan.krco@ericsson.com; Ericsson, mattias.johansson@ericsson.com; Ericsson, vlasios.tsiatsis@ericsson.com; Ericsson, ivica.cubic@ericsson.com; Ericsson, katarina.matusikova@ericsson.com; Ericsson, roch.glitho@ericsson.com","2007 IEEE International Conference on Mobile Adhoc and Sensor Systems","","2007","","","1","3","Wireless sensor networking research has been mainly focused on internal wireless sensor network issues such as MAC and routing protocols, energy saving, HW design and to some extent on the architecture of gateways that connect a wireless sensor network with the rest of the world. Wireless sensor networks have been seen as dedicated to one task by one owner. On the other hand, our research is focused on integration of wireless sensor networks into existing networks, primarily mobile ones, and provision of sensor based and/or enhanced services to remote users. Therefore, we have been working on designing an architecture that utilizes the existing infrastructure to interconnect independent wireless sensor networks and to provide data aggregation and actuator control services. In the proposed architecture, sensor networks (small or large, deployed for any purpose and by anyone) represented by their gateways are treated as leaf nodes hanging off a mobile or fixed network that use these networks to interact with remote and local users. Each gateway exposes the capabilities of its sensors, actuators and the sensor network as a whole. This information is used by sensor services middleware to query/command sensor ecosystems on behalf of applications and remote users interested in sensor measurements or actuator control. The details of the interaction between the gateways and its sensors/actuators are of no interest to the remote users. Further, we consider the whole wireless sensor networking landscape as an open market where the underlying mobile and fixed networks facilitate the interaction between the sensor networks and the consumers of the information they produce. Each sensor network is first of all a sensor information provider that offers specific sensor information defined by the type of available sensors and their spatial and temporal conditions to the interested users. Secondly, each sensor network provides actuation services that may potentially affect the information gathered by its sensors. Obviously, in such an environment, where many mobile users are acting as tiny information providers, service discovery, service composition, service provisioning and service authorization are very challenging problems. These problems are addressed in the proposed architecture by introducing a middle layer that aggregates information from all small information providers and provides higher level services to the end users. This layer provides the means to quickly add or remove sensors, actuators, sensor networks, sensor network providers, to modify and enhance the existing or add completely new services utilizing the underlying infrastructure. It could be thought of as a ""plug-and-play"" functionality for: (a) interconnecting different existing sensor networks; (b) adding new sensor networks which facilitate the expansion of the entire system; and (c) expanding the capability of individual sensor networks.","2155-6814","978-1-4244-1454-3","10.1109/MOBHOC.2007.4428690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4428690","","Wireless sensor networks;Sensor systems;Actuators;Personnel;Aggregates;Middleware;Sensor phenomena and characterization;Sensor systems and applications;Media Access Protocol;Routing protocols","access protocols;mobile radio;routing protocols;wireless sensor networks","mobile network supported wireless sensor network services;wireless sensor networking;MAC protocols;routing protocols;energy saving;HW design;remote users;data aggregation;actuator control services;leaf nodes;fixed network;sensor services middleware;query/command sensor ecosystems;sensor measurements;sensor information provider;actuation services;service discovery;service composition;service provisioning;service authorization;middle layer","","8","","8","","","","","IEEE","IEEE Conferences"
"The evolution of robotics research","E. Garcia; M. A. Jimenez; P. G. De Santos; M. Armada","Inst. de Autom. Ind., CSIC, Madrid; Inst. de Autom. Ind., CSIC, Madrid; NA; NA","IEEE Robotics & Automation Magazine","","2007","14","1","90","103","This article surveys traditional research topics in industrial robotics and mobile robotics and then expands on new trends in robotics research that focus more on the interaction between human and robot. The new trends in robotics research have been denominated service robotics because of their general goal of getting robots closer to human social needs, and this article surveys research on service robotics such as medical robotics, rehabilitation robotics, underwater robotics, field robotics, construction robotics and humanoid robotics. The aim of this article is to provide an overview of the evolution of research topics in robotics from classical motion control for industrial robots to modern intelligent control techniques and social learning paradigms, among other aspects.","1558-223X","","10.1109/MRA.2007.339608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4141037","","Service robots;Rehabilitation robotics;Medical robotics;Humanoid robots;Mobile robots;Human robot interaction;Intelligent robots;Motion control;Construction industry;Industrial control","humanoid robots;industrial robots;intelligent control;medical robotics;mobile robots;motion control;service robots;underwater vehicles","industrial robotics;mobile robotics;service robotics;medical robotics;rehabilitation robotics;underwater robotics;field robotics;construction robotics;humanoid robotics;motion control;intelligent control","","122","","87","","","","","IEEE","IEEE Magazines"
"Routing in vehicular ad hoc networks: A survey","F. Li; Y. Wang","Univ. of North Carolina at Charlotte, Charlotte; Univ. of North Carolina at Charlotte, Charlotte","IEEE Vehicular Technology Magazine","","2007","2","2","12","22","Vehicular ad hoc network (VANET) is an emerging new technology integrating ad hoc network, wireless LAN (WLAN) and cellular technology to achieve intelligent inter-vehicle communications and improve road traffic safety and efficiency. VANETs are distinguished from other kinds of ad hoc networks by their hybrid network architectures, node movement characteristics, and new application scenarios. Therefore, VANETs pose many unique networking research challenges, and the design of an efficient routing protocol for VANETs is very crucial. In this article, we discuss the research challenge of routing in VANETs and survey recent routing protocols and related mobility models for VANETs.","1556-6080","","10.1109/MVT.2007.912927","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4450627","","Ad hoc networks;Routing protocols;Mobile communication;Communication system traffic control;Road safety;Intelligent transportation systems;Intelligent networks;Intelligent vehicles;Wireless LAN;Wireless networks","ad hoc networks;cellular radio;road safety;road traffic;routing protocols;traffic engineering computing;wireless LAN","vehicular ad hoc network;wireless LAN;cellular technology;intelligent inter-vehicle communication;road traffic safety;routing protocol","","639","","47","","","","","IEEE","IEEE Magazines"
"Decoupled Double Synchronous Reference Frame PLL for Power Converters Control","P. Rodriguez; J. Pou; J. Bergas; J. I. Candela; R. P. Burgos; D. Boroyevich","Dept. of Electr. Eng., Tech. Univ. of Catalonia, Terrassa; NA; NA; NA; NA; NA","IEEE Transactions on Power Electronics","","2007","22","2","584","592","This paper deals with a crucial aspect in the control of grid-connected power converters, i.e., the detection of the fundamental-frequency positive-sequence component of the utility voltage under unbalanced and distorted conditions. Specifically, it proposes a positive-sequence detector based on a new decoupled double synchronous reference frame phase-locked loop (DDSRF-PLL), which completely eliminates the detection errors of conventional synchronous reference frame PLL's (SRF-PLL). This is achieved by transforming both positive- and negative-sequence components of the utility voltage into the double SRF, from which a decoupling network is developed in order to cleanly extract and separate the positive- and negative-sequence components. The resultant DDSRF-PLL conducts then to a fast, precise, and robust positive-sequence voltage detection even under unbalanced and distorted grid conditions. The paper presents a detailed description and derivation of the proposed detection method, together with an extensive evaluation using simulation and experimental results from a digital signal processor-based laboratory prototype in order to verify and validate the excellent performance achieved by the DDSRF-PLL","1941-0107","","10.1109/TPEL.2006.890000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118328","Grid-connected converters;phase locked loop (PLL);positive sequence signals detection;synchronous reference frame (SRF)","Phase locked loops;Phase detection;Frequency estimation;Voltage control;Frequency synchronization;Distributed control;Flexible AC transmission systems;Uninterruptible power systems;Detectors;Robustness","digital signal processing chips;phase locked loops;power convertors;power grids;power system interconnection;robust control","decoupled double synchronous reference frame PLL;power converter control;grid connected power converters;robust positive-sequence voltage detection;phase-locked loop;error detection;decoupling network;digital signal processor-based laboratory prototype","","676","","19","","","","","IEEE","IEEE Journals"
