"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An innovative modular multilevel converter topology suitable for a wide power range","A. Lesnicar; R. Marquardt","Power Electron. & Control, Univ. der Bundeswehr Munchen, Germany; Power Electron. & Control, Univ. der Bundeswehr Munchen, Germany","2003 IEEE Bologna Power Tech Conference Proceedings,","","2003","3","","6 pp. Vol.3","","This paper presents a new multilevel converter topology suitable for very high voltage applications, especially network interties in power generation and transmission. The fundamental concept and the applied control scheme is introduced. Simulation results of a 36 MW-network intertie illustrate the efficient operating characteristics. A suitable structure of the converter-control is proposed.","","0-7803-7967-5","10.1109/PTC.2003.1304403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1304403","","Voltage control;Network topology;Power generation economics;Dynamic voltage scaling;Capacitors;Power generation;Power electronics;Costs;Switches;Pulse width modulation inverters","topology;power convertors","modular multilevel converter topology;high voltage applications;network interties;power generation;power transmission;converter-control","","1489","","7","","","","","IEEE","IEEE Conferences"
"Coordination of groups of mobile autonomous agents using nearest neighbor rules","A. Jadbabaie; Jie Lin; A. S. Morse","Yale Univ., New Haven, CT, USA; NA; NA","IEEE Transactions on Automatic Control","","2003","48","6","988","1001","In a recent Physical Review Letters article, Vicsek et al. propose a simple but compelling discrete-time model of n autonomous agents (i.e., points or particles) all moving in the plane with the same speed but with different headings. Each agent's heading is updated using a local rule based on the average of its own heading plus the headings of its ""neighbors."" In their paper, Vicsek et al. provide simulation results which demonstrate that the nearest neighbor rule they are studying can cause all agents to eventually move in the same direction despite the absence of centralized coordination and despite the fact that each agent's set of nearest neighbors change with time as the system evolves. This paper provides a theoretical explanation for this observed behavior. In addition, convergence results are derived for several other similarly inspired models. The Vicsek model proves to be a graphic example of a switched linear system which is stable, but for which there does not exist a common quadratic Lyapunov function.","1558-2523","","10.1109/TAC.2003.812781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1205192","","Autonomous agents;Nearest neighbor searches;Biological system modeling;Discrete event simulation;Lyapunov method;Convergence;Graphics;Linear systems;Control systems;Graph theory","mobile agents;Lyapunov methods;distributed control;cooperative systems;multi-agent systems","mobile autonomous agents;discrete-time model;autonomous agents;Viesek model;Lyapunov function;graph theory;multiagent systems;switched systems","","5288","","36","","","","","IEEE","IEEE Journals"
"Survey of maneuvering target tracking. Part I. Dynamic models","X. Rong Li; V. P. Jilkov","Dept. of Electr. Eng., New Orleans Univ., LA, USA; Dept. of Electr. Eng., New Orleans Univ., LA, USA","IEEE Transactions on Aerospace and Electronic Systems","","2003","39","4","1333","1364","This is the first part of a comprehensive and up-to-date survey of the techniques for tracking maneuvering targets without addressing the so-called measurement-origin uncertainty. It surveys various mathematical models of target motion/dynamics proposed for maneuvering target tracking, including 2D and 3D maneuver models as well as coordinate-uncoupled generic models for target motion. This survey emphasizes the underlying ideas and assumptions of the models. Interrelationships among models and insight to the pros and cons of models are provided. Some material presented here has not appeared elsewhere.","1557-9603","","10.1109/TAES.2003.1261132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1261132","","Target tracking;Mathematical model;Aerodynamics;Measurement uncertainty;Data mining;Books;Object detection;Target recognition;Terrorism;NASA","target tracking","maneuvering target tracking;dynamic model;target motion;target dynamics;mathematical models;2D models;3D models;coordinate-uncoupled generic model","","976","","110","","","","","IEEE","IEEE Journals"
"A review of single-phase improved power quality AC-DC converters","B. Singh; B. N. Singh; A. Chandra; K. Al-Haddad; A. Pandey; D. P. Kothari","Dept. of Electr. Eng., Indian Inst. of Technol., New Delhi, India; NA; NA; NA; NA; NA","IEEE Transactions on Industrial Electronics","","2003","50","5","962","981","Solid-state switch-mode rectification converters have reached a matured level for improving power quality in terms of power-factor correction (PFC), reduced total harmonic distortion at input AC mains and precisely regulated DC output in buck, boost, buck-boost and multilevel modes with unidirectional and bidirectional power flow. This paper deals with a comprehensive review of improved power quality converters (IPQCs) configurations, control approaches, design features, selection of components, other related considerations, and their suitability and selection for specific applications. It is targeted to provide a wide spectrum on the status of IPQC technology to researchers, designers and application engineers working on switched-mode AC-DC converters. A classified list of more than 450 research publications on the state of art of IPQC is also given for a quick reference.","1557-9948","","10.1109/TIE.2003.817609","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1234442","","Power quality;AC-DC power converters;Solid state circuits;Analog-digital conversion;Switching converters;Total harmonic distortion;Bidirectional power flow;Design engineering;Power engineering and energy;Art","power supply quality;AC-DC power convertors;rectifying circuits;harmonic distortion;harmonics suppression;load flow","single-phase improved power quality AC-DC converters;solid-state switch-mode rectification converters;power quality improvement;power-factor correction;reduced total harmonic distortion;input AC mains;precisely regulated DC output;multilevel mode;buck-boost mode;boost mode;buck mode;bidirectional power flow;unidirectional power flow;switched-mode AC-DC converters;switch-mode rectifiers","","782","","463","","","","","IEEE","IEEE Journals"
"A capacitor-free CMOS low-dropout regulator with damping-factor-control frequency compensation","Ka Nang Leung; P. K. T. Mok","Dept. of Electr. & Electron. Eng., Hong Kong Univ. of Sci. & Technol., China; Dept. of Electr. & Electron. Eng., Hong Kong Univ. of Sci. & Technol., China","IEEE Journal of Solid-State Circuits","","2003","38","10","1691","1702","A 1.5-V 100-mA capacitor-free CMOS low-dropout regulator (LDO) for system-on-chip applications to reduce board space and external pins is presented. By utilizing damping-factor-control frequency compensation on the advanced LDO structure, the proposed LDO provides high stability, as well as fast line and load transient responses, even in capacitor-free operation. The proposed LDO has been implemented in a commercial 0.6-μm CMOS technology, and the active chip area is 568 μm×541 μm. The total error of the output voltage due to line and load variations is less than ±0.25%, and the temperature coefficient is 38 ppm/°C. Moreover, the output voltage can recover within 2 μs for full load-current changes. The power-supply rejection ratio at 1 MHz is -30 dB, and the output noise spectral densities at 100 Hz and 100 kHz are 1.8 and 0.38 μV//spl radic/Hz, respectively.","1558-173X","","10.1109/JSSC.2003.817256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1233757","","Regulators;Frequency;Space technology;CMOS technology;Voltage;System-on-a-chip;Pins;Stability;Load management;Temperature","voltage regulators;CMOS integrated circuits;system-on-chip;compensation;damping;circuit stability;transient response;reference circuits","CMOS low-dropout regulator;system-on-chip;damping-factor-control frequency compensation;capacitor-free operation;temperature coefficient;power supply rejection ratio;transient response;output noise spectral density;loop-gain stability;voltage reference circuit;1.5 V;100 mA;0.6 micron","","314","","22","","","","","IEEE","IEEE Journals"
"Stationary frame current regulation of PWM inverters with zero steady-state error","D. N. Zmood; D. G. Holmes","Dept. of Electr. & Comput. Syst. Eng., Monash Univ., Clayton, Vic., Australia; Dept. of Electr. & Comput. Syst. Eng., Monash Univ., Clayton, Vic., Australia","IEEE Transactions on Power Electronics","","2003","18","3","814","822","Current regulators for AC inverters are commonly categorized as hysteresis, linear PI, or deadbeat predictive regulators, with a further sub-classification into stationary ABC frame and synchronous d-q frame implementations. Synchronous frame regulators are generally accepted to have a better performance than stationary frame regulators, as they operate on DC quantities and hence can eliminate steady-state errors. This paper establishes a theoretical connection between these two classes of regulators and proposes a new type of stationary frame regulator, the P+Resonant regulator, which achieves the same transient and steady-state performance as a synchronous frame PI regulator. The new regulator is applicable to both single-phase and three phase inverters.","1941-0107","","10.1109/TPEL.2003.810852","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1198060","","Current control;Pulse width modulation inverters;Steady-state;Regulators;Control systems;Pulse width modulation converters;Error correction;Servosystems;Resonance;Open loop systems","PWM invertors;DC-AC power convertors;control system synthesis;electric current control;two-term control;resonant power convertors","PWM inverters;stationary frame current regulation;current regulators;stationary ABC frame;synchronous d-q frame;current control performance;regulators;transient performance;steady-state performance;synchronous frame PI regulator","","946","","10","","","","","IEEE","IEEE Journals"
"From theory to practice: an overview of MIMO space-time coded wireless systems","D. Gesbert; M. Shafi; Da-shan Shiu; P. J. Smith; A. Naguib","Dept. of Informatics, Univ. of Oslo, Blindern, Norway; NA; NA; NA; NA","IEEE Journal on Selected Areas in Communications","","2003","21","3","281","302","This paper presents an overview of progress in the area of multiple input multiple output (MIMO) space-time coded wireless systems. After some background on the research leading to the discovery of the enormous potential of MIMO wireless links, we highlight the different classes of techniques and algorithms proposed which attempt to realize the various benefits of MIMO including spatial multiplexing and space-time coding schemes. These algorithms are often derived and analyzed under ideal independent fading conditions. We present the state of the art in channel modeling and measurements, leading to a better understanding of actual MIMO gains. Finally, the paper addresses current questions regarding the integration of MIMO links in practical wireless systems and standards.","1558-0008","","10.1109/JSAC.2003.809458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1192168","","MIMO;Transmitting antennas;Receiving antennas;Antennas and propagation;Fading;Space technology;Wireless communication;Bit error rate;Signal design;Algorithm design and analysis","reviews;MIMO systems;space-time codes;radio links;fading channels;3G mobile communication;digital radio;cellular radio","MIMO space-time coded wireless systems;MIMO wireless links;spatial multiplexing;multiple input multiple output systems;space-time coding;independent fading conditions;channel modeling;channel measurements;MIMO links;wireless systems;wireless standards;third-generation wireless systems;3G wireless systems;digital communications;cellular radio","","1411","","141","","","","","IEEE","IEEE Journals"
"Diversity and multiplexing: a fundamental tradeoff in multiple-antenna channels","Lizhong Zheng; D. N. C. Tse","Dept. of Electr. Eng. & Comput. Sci., Univ. of California, Berkeley, CA, USA; NA","IEEE Transactions on Information Theory","","2003","49","5","1073","1096","Multiple antennas can be used for increasing the amount of diversity or the number of degrees of freedom in wireless communication systems. We propose the point of view that both types of gains can be simultaneously obtained for a given multiple-antenna channel, but there is a fundamental tradeoff between how much of each any coding scheme can get. For the richly scattered Rayleigh-fading channel, we give a simple characterization of the optimal tradeoff curve and use it to evaluate the performance of existing multiple antenna schemes.","1557-9654","","10.1109/TIT.2003.810646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1197843","","Rayleigh channels;Receiving antennas;Transmitting antennas;MIMO;Fading;Channel capacity;Diversity methods;Wireless communication;Rayleigh scattering;Transmitters","diversity reception;multiplexing;Rayleigh channels;optimisation;MIMO systems;encoding;antenna arrays","multiple-antenna channels;wireless communication systems;coding;scattered Rayleigh-fading channel;performance evaluation;MIMO system;optimal diversity-multiplexing tradeoff curve;spatial diversity;error exponents","","2704","","19","","","","","IEEE","IEEE Journals"
"High-efficiency, high step-up DC-DC converters","Qun Zhao; F. C. Lee","Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA","IEEE Transactions on Power Electronics","","2003","18","1","65","73","Many applications call for high step-up DC-DC converters that do not require isolation. Some DC-DC converters can provide high step-up voltage gain, but with the penalty of either an extreme duty ratio or a large amount of circulating energy. DC-DC converters with coupled inductors can provide high voltage gain, but their efficiency is degraded by the losses associated with leakage inductors. Converters with active clamps recycle the leakage energy at the price of increasing topology complexity. A family of high-efficiency, high step-up DC-DC converters with simple topologies is proposed in this paper. The proposed converters, which use diodes and coupled windings instead of active switches to realize functions similar to those of active clamps, perform better than their active-clamp counterparts. High efficiency is achieved because the leakage energy is recycled and the output rectifier reverse-recovery problem is alleviated.","1941-0107","","10.1109/TPEL.2002.807188","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1187325","","DC-DC power converters;Voltage;Inductors;Clamps;Topology;Degradation;Recycling;Switching converters;Diodes;Switches","DC-DC power convertors","high step-up DC-DC converters;high-efficiency DC-DC converters;diodes;coupled windings;leakage energy recycling;output rectifier reverse-recovery problem;reverse recovery;voltage gain","","622","","16","","","","","IEEE","IEEE Journals"
"Networked microsensors and the end of the world as we know it","D. Shepherd","Strategic Analysis Inc., Arlington, VA, USA","IEEE Technology and Society Magazine","","2003","22","1","16","22","Microsensors promise to bring people into closer contact with computers and, in the process, change society significantly. The author examines the impact of sensors on four areas: industrial manufacturing, military operations, personal health, and individual freedoms.","1937-416X","","10.1109/MTAS.2003.1188272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1188272","","Microsensors;Intelligent sensors;Manufacturing industries;Actuators;Defense industry;Computer networks;Application software;Computer displays;Computer aided manufacturing;Electronics industry","microsensors;technological forecasting;social aspects of automation","networked sensors;microsensors;industrial manufacturing;military operations;personal health;individual freedoms","","1","","43","","","","","IEEE","IEEE Magazines"
"Sensor networks: evolution, opportunities, and challenges","Chee-Yee Chong; S. P. Kumar","NA; NA","Proceedings of the IEEE","","2003","91","8","1247","1256","Wireless microsensor networks have been identified as one of the most important technologies for the 21st century. This paper traces the history of research in sensor networks over the past three decades, including two important programs of the Defense Advanced Research Projects Agency (DARPA) spanning this period: the Distributed Sensor Networks (DSN) and the Sensor Information Technology (SensIT) programs. Technology trends that impact the development of sensor networks are reviewed, and new applications such as infrastructure security, habitat monitoring, and traffic control are presented. Technical challenges in sensor network development include network discovery, control and routing, collaborative signal and information processing, tasking and querying, and security. The paper concludes by presenting some recent research results in sensor network algorithms, including localized algorithms and directed diffusion, distributed tracking in wireless ad hoc networks, and distributed classification using local agents.","1558-2256","","10.1109/JPROC.2003.814918","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1219475","","Wireless sensor networks;Information security;Microsensors;History;Information technology;Monitoring;Traffic control;Routing;Online Communities/Technical Collaboration;Signal processing","distributed sensors;ad hoc networks;distributed tracking;telecommunication network routing;telecommunication security;technological forecasting;research initiatives;military communication;condition monitoring;traffic control","wireless microsensor networks;sensor network development;Defense Advanced Research Projects Agency;DARPA;SensIT programs;technology trends;infrastructure security;habitat monitoring;traffic control;network discovery;network routing;collaborative signal and information processing;tasking;querying;sensor network algorithms;localized algorithms;directed diffusion;distributed tracking;wireless ad hoc networks;distributed classification;local agents","","1676","","40","","","","","IEEE","IEEE Journals"
"Grid current regulation of a three-phase voltage source inverter with an LCL input filter","Erika Twining; D. G. Holmes","Dept. of Electr. & Comput. Syst. Eng., Monash Univ., Clayton, Vic., Australia; Dept. of Electr. & Comput. Syst. Eng., Monash Univ., Clayton, Vic., Australia","IEEE Transactions on Power Electronics","","2003","18","3","888","895","Many grid connected power electronic systems, such as STATCOMs, UPFCs, and distributed generation system interfaces, use a voltage source inverter (VSI) connected to the supply network through a filter. This filter, typically a series inductance, acts to reduce the switching harmonics entering the distribution network. An alternative filter is a LCL network, which can achieve reduced levels of harmonic distortion at lower switching frequencies and with less inductance, and therefore has potential benefits for higher power applications. However, systems incorporating LCL filters require more complex control strategies and are not commonly presented in literature. This paper proposes a robust strategy for regulating the grid current entering a distribution network from a three-phase VSI system connected via a LCL filter. The strategy integrates an outer loop grid current regulator with inner capacitor current regulation to stabilize the system. A synchronous frame PI current regulation strategy is used for the outer grid current control loop. Linear analysis, simulation, and experimental results are used to verify the stability of the control algorithm across a range of operating conditions. Finally, expressions for """"harmonic impedance"" of the system are derived to study the effects of supply voltage distortion on the harmonic performance of the system.","1941-0107","","10.1109/TPEL.2003.810838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1198069","","Current control;Inverters;Power harmonic filters;Inductance;Harmonic distortion;Power electronics;Automatic voltage control;Distributed control;Switching frequency;Control systems","invertors;power system interconnection;flexible AC transmission systems;power system harmonics;harmonic distortion;two-term control;electric current control;control system synthesis;control system analysis","three-phase voltage source inverter;LCL input filter;grid current regulation;grid connected power electronic systems;STATCOMs;UPFCs;distributed generation system interfaces;voltage source inverter;synchronous frame PI current regulation strategy;outer grid current control loop;harmonic impedance;supply voltage distortion;harmonic performance;series inductance;switching harmonies;distribution network","","591","","8","","","","","IEEE","IEEE Journals"
