"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Shape matching and object recognition using shape contexts","S. Belongie; J. Malik; J. Puzicha","Dept. of Comput. Sci. & Eng., California Univ., San Diego, La Jolla, CA, USA; NA; NA","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2002","24","4","509","522","We present a novel approach to measuring similarity between shapes and exploit it for object recognition. In our framework, the measurement of similarity is preceded by: (1) solving for correspondences between points on the two shapes; (2) using the correspondences to estimate an aligning transform. In order to solve the correspondence problem, we attach a descriptor, the shape context, to each point. The shape context at a reference point captures the distribution of the remaining points relative to it, thus offering a globally discriminative characterization. Corresponding points on two similar shapes will have similar shape contexts, enabling us to solve for correspondences as an optimal assignment problem. Given the point correspondences, we estimate the transformation that best aligns the two shapes; regularized thin-plate splines provide a flexible class of transformation maps for this purpose. The dissimilarity between the two shapes is computed as a sum of matching errors between corresponding points, together with a term measuring the magnitude of the aligning transform. We treat recognition in a nearest-neighbor classification framework as the problem of finding the stored prototype shape that is maximally similar to that in the image. Results are presented for silhouettes, trademarks, handwritten digits, and the COIL data set.","1939-3539","","10.1109/34.993558","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=993558","","Shape;Object recognition","object recognition;image matching;image registration;splines (mathematics);handwritten character recognition","object recognition;object similarity;aligning transform;shape point correspondence;shape context;shape alignment;regularized thin-plate splines;image matching;nearest-neighbor classification;silhouettes;trademarks;handwritten digits;COIL data set;MPEG;image registration;deformable templates;shape matching","","3954","","62","","","","","IEEE","IEEE Journals"
"AlGaN/GaN HEMTs-an overview of device operation and applications","U. K. Mishra; P. Parikh; Yi-Feng Wu","Dept. of Electr. & Comput. Eng., California Univ., Santa Barbara, CA, USA; NA; NA","Proceedings of the IEEE","","2002","90","6","1022","1031","Wide bandgap semiconductors are extremely attractive for the gamut of power electronics applications from power conditioning to microwave transmitters for communications and radar. Of the various materials and device technologies, the AlGaN/GaN high-electron mobility transistor seems the most promising. This paper attempts to present the status of the technology and the market with a view of highlighting both the progress and the remaining problems.","1558-2256","","10.1109/JPROC.2002.1021567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1021567","","Aluminum gallium nitride;Gallium nitride;Wide band gap semiconductors;Power electronics;Power conditioning;Microwave devices;Transmitters;Microwave communication;Radar applications;Semiconductor materials","aluminium compounds;gallium compounds;power HEMT;microwave field effect transistors;microwave power transistors;HEMT integrated circuits;field effect MMIC;III-V semiconductors;wide band gap semiconductors;reviews;power integrated circuits","AlGaN/GaN HEMTs;power electronics;microwave transmitters;overview;power conditioning;communications;radar;GaN-based power amplifier;circuit technology;MMICs;wide bandgap semiconductors;AlGaN-GaN","","1068","","13","","","","","IEEE","IEEE Journals"
"Doubly fed induction generator systems for wind turbines","S. Muller; M. Deicke; R. W. De Doncker","SEG GmbH & Co., Kempen, Germany; NA; NA","IEEE Industry Applications Magazine","","2002","8","3","26","33","This article shows that adjustable speed generators for wind turbines are necessary when output power becomes higher than 1 MW. The doubly fed induction generator (DFIG) system presented in this article offers many advantages to reduce cost and has the potential to be built economically at power levels above 1.5 MW, e.g., for off-shore applications. A dynamic model of the DFIG was derived to develop a vector controller to decouple dynamically active and reactive power control. Simulations show excellent response of the DFIG independent of speed. Measurements obtained from 1.5 MW units currently in operation confirm the theoretical results.","1558-0598","","10.1109/2943.999610","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=999610","","Induction generators;Wind turbines;Power generation;Wind energy generation;Costs;Power system economics;Power generation economics;Power system modeling;Reactive power control;Current measurement","wind turbines;asynchronous generators;variable speed gear;machine vector control;reactive power control","adjustable speed generators;wind turbines;output power;doubly fed induction generator system;cost reduction;off-shore applications;dynamic model;vector controller;dynamically active power control;dynamically reactive power control;1.5 MW","","1165","","9","","","","","IEEE","IEEE Magazines"
"Face detection in color images","Rein-Lien Hsu; M. Abdel-Mottaleb; A. K. Jain","Dept. of Comput. Sci. & Eng., Michigan State Univ., East Lansing, MI, USA; NA; NA","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2002","24","5","696","706","Human face detection plays an important role in applications such as video surveillance, human computer interface, face recognition, and face image database management. We propose a face detection algorithm for color images in the presence of varying lighting conditions as well as complex backgrounds. Based on a novel lighting compensation technique and a nonlinear color transformation, our method detects skin regions over the entire image and then generates face candidates based on the spatial arrangement of these skin patches. The algorithm constructs eye, mouth, and boundary maps for verifying each face candidate. Experimental results demonstrate successful face detection over a wide range of facial variations in color, position, scale, orientation, 3D pose, and expression in images from several photo collections (both indoors and outdoors).","1939-3539","","10.1109/34.1000242","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1000242","","Face detection;Color;Humans;Skin;Application software;Video surveillance;Computer interfaces;Face recognition;Image databases;Image generation","face recognition;feature extraction;Hough transforms;image colour analysis","face detection;video surveillance;human computer interface;face recognition;face image database management;color images;varying lighting;Hough transform;facial feature map;skin tone","","1064","","47","","","","","IEEE","IEEE Journals"
"Dynamic lithium-ion battery model for system simulation","Lijun Gao; Shengyi Liu; R. A. Dougal","Dept. of Electr. Eng., Univ. of South Carolina, Columbia, SC, USA; Dept. of Electr. Eng., Univ. of South Carolina, Columbia, SC, USA; Dept. of Electr. Eng., Univ. of South Carolina, Columbia, SC, USA","IEEE Transactions on Components and Packaging Technologies","","2002","25","3","495","505","Presents here a complete dynamic model of a lithium ion battery that is suitable for virtual-prototyping of portable battery-powered systems. The model accounts for nonlinear equilibrium potentials, rate- and temperature-dependencies, thermal effects and response to transient power demand. The model is based on publicly available data such as the manufacturers' data sheets. The Sony US18650 is used as an example. The model output agrees both with manufacturer's data and with experimental results. The model can be easily modified to fit data from different batteries and can be extended for wide dynamic ranges of different temperatures and current rates.","1557-9972","","10.1109/TCAPT.2002.803653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1159187","","Batteries;Power system modeling;Temperature;Vehicle dynamics;Power system dynamics;Circuits;Virtual manufacturing;Dynamic range;Transient response;Aerospace electronics","secondary cells;lithium;transient response;modelling","lithium-ion battery;system simulation;dynamic model;virtual-prototyping;portable battery-powered systems;thermal effects;transient power demand;Sony US18650;dynamic ranges;nonlinear equilibrium potentials;temperature-dependencies;rate-dependencies;Li","","447","","34","","","","","IEEE","IEEE Journals"
"A comparison of methods for multiclass support vector machines","Chih-Wei Hsu; Chih-Jen Lin","Dept. of Comput. Sci. & Inf. Eng., Nat. Taiwan Univ., Taipei, Taiwan; NA","IEEE Transactions on Neural Networks","","2002","13","2","415","425","Support vector machines (SVMs) were originally designed for binary classification. How to effectively extend it for multiclass classification is still an ongoing research issue. Several methods have been proposed where typically we construct a multiclass classifier by combining several binary classifiers. Some authors also proposed methods that consider all classes at once. As it is computationally more expensive to solve multiclass problems, comparisons of these methods using large-scale problems have not been seriously conducted. Especially for methods solving multiclass SVM in one step, a much larger optimization problem is required so up to now experiments are limited to small data sets. In this paper we give decomposition implementations for two such ""all-together"" methods. We then compare their performance with three methods based on binary classifications: ""one-against-all,"" ""one-against-one,"" and directed acyclic graph SVM (DAGSVM). Our experiments indicate that the ""one-against-one"" and DAG methods are more suitable for practical use than the other methods. Results also show that for large problems methods by considering all data at once in general need fewer support vectors.","1941-0093","","10.1109/72.991427","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=991427","","Support vector machines;Support vector machine classification;Optimization methods;Large-scale systems;Computer science;Training data","learning automata;pattern classification","SVMs;support vector machines;multiclass classification;binary classifiers;DAGSVM;directed acyclic graph SVM;optimization;decomposition","","3740","","28","","","","","IEEE","IEEE Journals"
"MicroGrids","R. H. Lasseter","Coll. of Eng., Wisconsin Univ., Madison, WI, USA","2002 IEEE Power Engineering Society Winter Meeting. Conference Proceedings (Cat. No.02CH37309)","","2002","1","","305","308 vol.1","The MicroGrid concept assumes a cluster of loads and microsources (<100 kW) operating as a single controllable system that provides both power and heat to its local area. This concept provides a new paradigm for defining the operation of distributed generation. To the utility the MicroGrid can be thought of as a controlled cell of the power system. For example this cell could be controlled as a single dispatchable load, which can respond in seconds to meet the needs of the transmission system. To the customer the MicroGrid can be designed to meet their special needs; such as, enhance local reliability, reduce feeder losses, support local voltages, provide increased efficiency through use waste heat, voltage sag correction or provide uninterruptible power supply functions. This paper provides an overview of the MicroGrid paradigm. This includes the basic architecture, control and protection and energy management.","","0-7803-7322-7","10.1109/PESW.2002.985003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=985003","","Communication system control;Control systems;Power system reliability;Power system protection;Power electronics;Load flow;Temperature control;Inverters;Voltage fluctuations;Fuel cells","power generation control;power generation protection;distribution networks;voltage control;reactive power control;invertors","MicroGrid;microsources;power electronics;microturbines;voltage source inverter;protection;loads cluster;single controllable system;dispatchable load;transmission system;reliability enhancement;local voltages support;waste heat;voltage sag correction;uninterruptible power supply;microsource controller;voltage regulation;frequency droop;power sharing;reactive power control;real power control;feeder losses reduction","","1148","","","","","","","IEEE","IEEE Conferences"
"Information visualization and visual data mining","D. A. Keim","AT&T Shannon Res. Labs., Florham Park, NJ, USA","IEEE Transactions on Visualization and Computer Graphics","","2002","8","1","1","8","Never before in history has data been generated at such high volumes as it is today. Exploring and analyzing the vast volumes of data is becoming increasingly difficult. Information visualization and visual data mining can help to deal with the flood of information. The advantage of visual data exploration is that the user is directly involved in the data mining process. There are a large number of information visualization techniques which have been developed over the last decade to support the exploration of large data sets. In this paper, we propose a classification of information visualization and visual data mining techniques which is based on the data type to be visualized, the visualization technique, and the interaction and distortion technique. We exemplify the classification using a few examples, most of them referring to techniques and systems presented in this special section.","1941-0506","","10.1109/2945.981847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=981847","","Data visualization;Data mining;Humans;History;Visual databases;Statistics;Machine learning;Floods;Hardware","data mining;data visualisation","information visualization;visual data mining;visual data exploration;data type;interaction technique;distortion technique","","705","","67","","","","","IEEE","IEEE Journals"
"Channel estimation techniques based on pilot arrangement in OFDM systems","S. Coleri; M. Ergen; A. Puri; A. Bahai","Electr. Eng., California Univ., Berkeley, CA, USA; Electr. Eng., California Univ., Berkeley, CA, USA; Electr. Eng., California Univ., Berkeley, CA, USA; NA","IEEE Transactions on Broadcasting","","2002","48","3","223","229","Channel estimation techniques for OFDM systems based on a pilot arrangement are investigated. Channel estimation based on a comb type pilot arrangement is studied through different algorithms for both estimating the channel at pilot frequencies and interpolating the channel. Channel estimation at pilot frequencies is based on LS and LMS methods while channel interpolation is done using linear interpolation, second order interpolation, low-pass interpolation, spline cubic interpolation, and time domain interpolation. Time-domain interpolation is obtained by passing to the time domain by means of IDFT (inverse discrete Fourier transform), zero padding and going back to the frequency domain by DFT (discrete Fourier transform). In addition, channel estimation based on a block type pilot arrangement is performed by sending pilots in every sub-channel and using this estimation for a specific number of following symbols. We have also implemented a decision feedback equalizer for all sub-channels followed by periodic block-type pilots. We have compared the performances of all schemes by measuring bit error rates with 16QAM, QPSK, DQPSK and BPSK as modulation schemes, and multipath Rayleigh fading and AR based fading channels as channel models.","1557-9611","","10.1109/TBC.2002.804034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1033876","","Channel estimation;OFDM;Interpolation;Frequency estimation;Discrete Fourier transforms;Least squares approximation;Spline;Time domain analysis;Frequency domain analysis;Decision feedback equalizers","Rayleigh channels;interpolation;OFDM modulation;parameter estimation;least mean squares methods;frequency-domain analysis;time-domain analysis;discrete Fourier transforms;decision feedback equalisers;quadrature amplitude modulation;differential phase shift keying;quadrature phase shift keying;multipath channels;radio links","channel estimation;pilot frequencies;OFDM;orthogonal frequency division multiplexing;LS methods;LMS methods;channel interpolation;inverse discrete Fourier transform;DFT;time domain;zero padding;frequency domain;decision feedback equalizer;QAM;QPSK;DQPSK;BPSK;multipath channels;Rayleigh fading channels;pilot tones","","877","","11","","","","","IEEE","IEEE Journals"
"Adaptive piezoelectric energy harvesting circuit for wireless remote power supply","G. K. Ottman; H. F. Hofmann; A. C. Bhatt; G. A. Lesieutre","Appl. Phys. Lab., Johns Hopkins Univ., Laurel, MD, USA; NA; NA; NA","IEEE Transactions on Power Electronics","","2002","17","5","669","676","This paper describes an approach to harvesting electrical energy from a mechanically excited piezoelectric element. A vibrating piezoelectric device differs from a typical electrical power source in that it has a capacitive rather than inductive source impedance, and may be driven by mechanical vibrations of varying amplitude. An analytical expression for the optimal power flow from a rectified piezoelectric device is derived, and an ""energy harvesting"" circuit is proposed which can achieve this optimal power flow. The harvesting circuit consists of an AC-DC rectifier with an output capacitor, an electrochemical battery, and a switch-mode DC-DC converter that controls the energy flow into the battery. An adaptive control technique for the DC-DC converter is used to continuously implement the optimal power transfer theory and maximize the power stored by the battery. Experimental results reveal that use of the adaptive DC-DC converter increases power transfer by over 400% as compared to when the DC-DC converter is not used.","1941-0107","","10.1109/TPEL.2002.802194","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1035141","","Power supplies;DC-DC power converters;Batteries;Piezoelectric devices;Load flow;Impedance;Vibrations;Rectifiers;Switched capacitor circuits;Switching circuits","power supplies to apparatus;piezoelectric devices;electric impedance;load flow;AC-DC power convertors;rectifying circuits;DC-DC power convertors;power transmission;adaptive control","adaptive piezoelectric energy harvesting circuit;wireless remote power supply;DC-DC converter;mechanically excited piezoelectric element;vibrating piezoelectric device;electrical power source;capacitive source impedance;mechanical vibrations;varying amplitude;optimal power flow;AC-DC rectifier;output capacitor;electrochemical battery;energy flow control;optimal power transfer theory","","757","","12","","","","","IEEE","IEEE Journals"
"Performance-effective and low-complexity task scheduling for heterogeneous computing","H. Topcuoglu; S. Hariri; Min-You Wu","Comput. Eng. Dept., Marmara Univ., Istanbul, Turkey; NA; NA","IEEE Transactions on Parallel and Distributed Systems","","2002","13","3","260","274","Efficient application scheduling is critical for achieving high performance in heterogeneous computing environments. The application scheduling problem has been shown to be NP-complete in general cases as well as in several restricted cases. Because of its key importance, this problem has been extensively studied and various algorithms have been proposed in the literature which are mainly for systems with homogeneous processors. Although there are a few algorithms in the literature for heterogeneous processors, they usually require significantly high scheduling costs and they may not deliver good quality schedules with lower costs. In this paper, we present two novel scheduling algorithms for a bounded number of heterogeneous processors with an objective to simultaneously meet high performance and fast scheduling time, which are called the Heterogeneous Earliest-Finish-Time (HEFT) algorithm and the Critical-Path-on-a-Processor (CPOP) algorithm. The HEFT algorithm selects the task with the highest upward rank value at each step and assigns the selected task to the processor, which minimizes its earliest finish time with an insertion-based approach. On the other hand, the CPOP algorithm uses the summation of upward and downward rank values for prioritizing tasks. Another difference is in the processor selection phase, which schedules the critical tasks onto the processor that minimizes the total execution time of the critical tasks. In order to provide a robust and unbiased comparison with the related work, a parametric graph generator was designed to generate weighted directed acyclic graphs with various characteristics. The comparison study, based on both randomly generated graphs and the graphs of some real applications, shows that our scheduling algorithms significantly surpass previous approaches in terms of both quality and cost of schedules, which are mainly presented with schedule length ratio, speedup, frequency of best results, and average scheduling time metrics.","1558-2183","","10.1109/71.993206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=993206","","Processor scheduling","workstation clusters;processor scheduling;directed graphs","heterogeneous computing environments;application scheduling problem;scheduling costs;Heterogeneous Earliest-Finish-Time algorithm;Critical-Path-on-a-Processor algorithm;parametric graph generator;weighted directed acyclic graphs;time metrics;list scheduling;task graphs;DAG scheduling","","1510","","31","","","","","IEEE","IEEE Journals"
"An energy-efficient MAC protocol for wireless sensor networks","Wei Ye; J. Heidemann; D. Estrin","Inf. Sci. Inst., Univ. of Southern California, CA, USA; Inf. Sci. Inst., Univ. of Southern California, CA, USA; NA","Proceedings.Twenty-First Annual Joint Conference of the IEEE Computer and Communications Societies","","2002","3","","1567","1576 vol.3","This paper proposes S-MAC, a medium-access control (MAC) protocol designed for wireless sensor networks. Wireless sensor networks use battery-operated computing and sensing devices. A network of these devices will collaborate for a common application such as environmental monitoring. We expect sensor networks to be deployed in an ad hoc fashion, with individual nodes remaining largely inactive for long periods of time, but then becoming suddenly active when something is detected. These characteristics of sensor networks and applications motivate a MAC that is different from traditional wireless MACs such as IEEE 802.11 in almost every way: energy conservation and self-configuration are primary goals, while per-node fairness and latency are less important. S-MAC uses three novel techniques to reduce energy consumption and support self-configuration. To reduce energy consumption in listening to an idle channel, nodes periodically sleep. Neighboring nodes form virtual clusters to auto-synchronize on sleep schedules. Inspired by PAMAS, S-MAC also sets the radio to sleep during transmissions of other nodes. Unlike PAMAS, it only uses in-channel signaling. Finally, S-MAC applies message passing to reduce contention latency for sensor-network applications that require store-and-forward processing as data move through the network. We evaluate our implementation of S-MAC over a sample sensor node, the Mote, developed at University of California, Berkeley. The experiment results show that, on a source node, an 802.11-like MAC consumes 2-6 times more energy than S-MAC for traffic load with messages sent every 1-10 s.","0743-166X","0-7803-7476-2","10.1109/INFCOM.2002.1019408","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1019408","","Energy efficiency;Media Access Protocol;Wireless application protocol;Wireless sensor networks;Sleep;Sensor phenomena and characterization;Delay;Energy consumption;Computer networks;Collaboration","access protocols;sensors;packet radio networks;wireless LAN","energy-efficient MAC protocol;wireless sensor networks;medium-access control protocol;battery-operated computing devices;battery-operated sensing devices;environmental monitoring;network nodes;wireless MAC;IEEE 802.11;energy conservation;self-configuration;per-node fairness;energy consumption reduction;idle channel;virtual clusters;sleep schedules;PAMAS;S-MAC;in-channel signaling;message passing;contention latency reduction;store-and-forward processing;sensor node;Mote;University of California;Berkeley;traffic load;wireless LAN","","1298","","19","","","","","IEEE","IEEE Conferences"
