"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An introduction to biometric recognition","A. K. Jain; A. Ross; S. Prabhakar","Dept. of Comput. Sci. & Eng., Michigan State Univ., USA; NA; NA","IEEE Transactions on Circuits and Systems for Video Technology","","2004","14","1","4","20","A wide variety of systems requires reliable personal recognition schemes to either confirm or determine the identity of an individual requesting their services. The purpose of such schemes is to ensure that the rendered services are accessed only by a legitimate user and no one else. Examples of such applications include secure access to buildings, computer systems, laptops, cellular phones, and ATMs. In the absence of robust personal recognition schemes, these systems are vulnerable to the wiles of an impostor. Biometric recognition, or, simply, biometrics, refers to the automatic recognition of individuals based on their physiological and/or behavioral characteristics. By using biometrics, it is possible to confirm or establish an individual's identity based on ""who she is"", rather than by ""what she possesses"" (e.g., an ID card) or ""what she remembers"" (e.g., a password). We give a brief overview of the field of biometrics and summarize some of its advantages, disadvantages, strengths, limitations, and related privacy concerns.","1558-2205","","10.1109/TCSVT.2003.818349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1262027","","Biometrics;Character recognition;Fingerprint recognition;Robustness;Privacy;Humans;Law enforcement;Databases;Computer science;Pattern recognition","biometrics (access control);data privacy;authorisation;telecommunication security;fingerprint identification;handwriting recognition;face recognition;speaker recognition;gesture recognition","biometric recognition;personal recognition schemes;legitimate user;secure access;biometrics;physiological characteristics;behavioral characteristics;privacy concerns;face recognition;fingerprint recognition;gait recognition;signature recognition;voice recognition","","2182","","34","","","","","IEEE","IEEE Journals"
"YALMIP : a toolbox for modeling and optimization in MATLAB","J. Lofberg","Lab. of Autom. Control, Eidgenossische Tech. Hochschule, Zurich, Switzerland","2004 IEEE International Conference on Robotics and Automation (IEEE Cat. No.04CH37508)","","2004","","","284","289","The MATLAB toolbox YALMIP is introduced. It is described how YALMIP can be used to model and solve optimization problems typically occurring in systems and control theory. In this paper, free MATLAB toolbox YALMIP, developed initially to model SDPs and solve these by interfacing eternal solvers. The toolbox makes development of optimization problems in general, and control oriented SDP problems in particular, extremely simple. In fact, learning 3 YALMIP commands is enough for most users to model and solve the optimization problems","","0-7803-8636-1","10.1109/CACSD.2004.1393890","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1393890","","Mathematical model;MATLAB;Quadratic programming;Linear programming;Riccati equations;Integer linear programming;Control theory;Control systems;Automatic control;Robust control","control engineering computing;mathematics computing;optimisation;software packages","Matlab toolbox YALMIP;modeling;optimization;systems theory;control theory;semidefinite programming;3 YALMIP command learning","","2795","","21","","","","","IEEE","IEEE Conferences"
"Power electronics as efficient interface in dispersed power generation systems","F. Blaabjerg; Zhe Chen; S. B. Kjaer","Dept. of Electr. Energy Conversion, Aalborg Univ., Aalborg East, Denmark; Dept. of Electr. Energy Conversion, Aalborg Univ., Aalborg East, Denmark; Dept. of Electr. Energy Conversion, Aalborg Univ., Aalborg East, Denmark","IEEE Transactions on Power Electronics","","2004","19","5","1184","1194","The global electrical energy consumption is rising and there is a steady increase of the demand on the power capacity, efficient production, distribution and utilization of energy. The traditional power systems are changing globally, a large number of dispersed generation (DG) units, including both renewable and nonrenewable energy sources such as wind turbines, photovoltaic (PV) generators, fuel cells, small hydro, wave generators, and gas/steam powered combined heat and power stations, are being integrated into power systems at the distribution level. Power electronics, the technology of efficiently processing electric power, play an essential part in the integration of the dispersed generation units for good efficiency and high performance of the power systems. This paper reviews the applications of power electronics in the integration of DG units, in particular, wind power, fuel cells and PV generators.","1941-0107","","10.1109/TPEL.2004.833453","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1331479","","Power electronics;Distributed power generation;Power generation;Wind energy generation;Photovoltaic systems;Cogeneration;Fuel cells;Energy consumption;Production;Wind turbines","power electronics;distributed power generation;fuel cell power plants;photovoltaic power systems;wind power","power electronics;dispersed power generation systems;global electrical energy consumption;power capacity;energy utilization;renewable energy sources;wind turbines;photovoltaic generators;fuel cells;wave generators;steam powered combined heat;power stations;wind power","","1452","","47","","","","","IEEE","IEEE Journals"
"A study of injection locking and pulling in oscillators","B. Razavi","Dept. of Electr. Eng., Univ. of California, Los Angeles, CA, USA","IEEE Journal of Solid-State Circuits","","2004","39","9","1415","1424","Injection locking characteristics of oscillators are derived and a graphical analysis is presented that describes injection pulling in time and frequency domains. An identity obtained from phase and envelope equations is used to express the requisite oscillator nonlinearity and interpret phase noise reduction. The behavior of phase-locked oscillators under injection pulling is also formulated.","1558-173X","","10.1109/JSSC.2004.831608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1327738","","Injection-locked oscillators;Voltage-controlled oscillators;Transceivers;Nonlinear equations;Clocks;Frequency domain analysis;Radio frequency;Phase noise;Frequency synthesizers;Signal synthesis","injection locked oscillators;phase locked oscillators;phase locked loops","injection locking;injection pulling;phase noise reduction;phase-locked oscillators;Adler equation;oscillator nonlinearity;oscillator pulling;quadrature oscillators;time domain;frequency domain;phase equation;envelope equation","","755","","17","","","","","IEEE","IEEE Journals"
"Energy storage and its use with intermittent renewable energy","J. P. Barton; D. G. Infield","Dept. of Electron. & Electr. Eng., Loughborough Univ., Leicestershire, UK; Dept. of Electron. & Electr. Eng., Loughborough Univ., Leicestershire, UK","IEEE Transactions on Energy Conversion","","2004","19","2","441","448","A simple probabilistic method has been developed to predict the ability of energy storage to increase the penetration of intermittent embedded renewable generation (ERG) on weak electricity grids and to enhance the value of the electricity generated by time-shifting delivery to the network. This paper focuses on the connection of wind generators at locations where the level of ERG would be limited by the voltage rise. Short-term storage, covering less than 1 h, offers only a small increase in the amount of electricity that can be absorbed by the network. Storage over periods of up to one day delivers greater energy benefits, but is significantly more expensive. Different feasible electricity storage technologies are compared for their operational suitability over different time scales. The value of storage in relation to power rating and energy capacity has been investigated so as to facilitate appropriate sizing.","1558-0059","","10.1109/TEC.2003.822305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1300713","","Energy storage;Renewable energy resources;Costs;Voltage;Wind energy;Distributed power generation;Mesh generation;Wind energy generation;Power generation;Power grids","energy storage;wind power;power system interconnection;probability;wind power plants","energy storage;embedded renewable generation;electricity grids;wind generators;interconnected power systems;electricity storage technologies;power distribution","","744","","8","","","","","IEEE","IEEE Journals"
"Cooperative communication in wireless networks","A. Nosratinia; T. E. Hunter; A. Hedayat","Texas Univ., Dallas, TX, USA; NA; NA","IEEE Communications Magazine","","2004","42","10","74","80","Transmit diversity generally requires more than one antenna at the transmitter. However, many wireless devices are limited by size or hardware complexity to one antenna. Recently, a new class of methods called cooperative communication has been proposed that enables single-antenna mobiles in a multi-user environment to share their antennas and generate a virtual multiple-antenna transmitter that allows them to achieve transmit diversity. This article presents an overview of the developments in this burgeoning field.","1558-1896","","10.1109/MCOM.2004.1341264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1341264","","Intelligent networks;Wireless networks;Relays;Mobile communication;AWGN;Wireless communication;Transmitting antennas;Transmitters;Bandwidth;Cellular networks","transmitting antennas;antenna arrays;mobile radio;MIMO systems;radio transmitters;diversity reception","wireless networks;cooperative communication;single-antenna mobiles;multiuser environment;multiple-antenna transmitter;transmit diversity","","2051","","11","","","","","IEEE","IEEE Magazines"
"Composite right/left-handed transmission line metamaterials","A. Lai; T. Itoh; C. Caloz","Dept. of Electr. Eng., California Univ., Los Angeles, CA, USA; Dept. of Electr. Eng., California Univ., Los Angeles, CA, USA; NA","IEEE Microwave Magazine","","2004","5","3","34","50","Metamaterials are artificial structures that can be designed to exhibit specific electromagnetic properties not commonly found in nature. Recently, metamaterials with simultaneously negative permittivity (/spl epsiv/) and permeability (μ), more commonly referred to as left-handed (LH) materials, have received substantial attention in the scientific and engineering communities. The unique properties of LHMs have allowed novel applications, concepts, and devices to be developed. In this article, the fundamental electromagnetic properties of LHMs and the physical realization of these materials are reviewed based on a general transmission line (TL) approach. The general TL approach provides insight into the physical phenomena of LHMs and provides an efficient design tool for LH applications. LHMs are considered to be a more general model of composite right/left hand (CRLH) structures, which also include right-handed (RH) effects that occur naturally in practical LHMs. Characterization, design, and implementation of one-dimensional and two-dimensional CRLH TLs are examined. In addition, microwave devices based on CRLH TLs and their applications are presented.","1557-9581","","10.1109/MMW.2004.1337766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1337766","","Transmission lines;Metamaterials;Transmission line theory;Permittivity;Permeability;Microwave devices;Electromagnetic radiation;Electromagnetic scattering;Copper;Two dimensional displays","composite materials;waveguide couplers;leaky wave antennas;transmission line theory","electromagnetic properties;transmission line approach;right-handed effects;microwave devices;composite metamaterials;right-handed metamaterials;left-handed metamaterials;transmission line metamaterials;CRLH structures;guided wave applications;branch-line couplers;directional couplers;zeroth order resonator antenna;leaky-wave antenna","","839","","38","","","","","IEEE","IEEE Magazines"
"Cascaded DC-DC converter connection of photovoltaic modules","G. R. Walker; P. C. Sernia","Sch. of Inf. Technol. & Electr. Eng., Univ. of Queensland, Brisbane, Qld., Australia; Sch. of Inf. Technol. & Electr. Eng., Univ. of Queensland, Brisbane, Qld., Australia","IEEE Transactions on Power Electronics","","2004","19","4","1130","1139","New residential scale photovoltaic (PV) arrays are commonly connected to the grid by a single dc-ac inverter connected to a series string of pv panels, or many small dc-ac inverters which connect one or two panels directly to the ac grid. This paper proposes an alternative topology of nonisolated per-panel dc-dc converters connected in series to create a high voltage string connected to a simplified dc-ac inverter. This offers the advantages of a ""converter-per-panel"" approach without the cost or efficiency penalties of individual dc-ac grid connected inverters. Buck, boost, buck-boost, and Cu/spl acute/k converters are considered as possible dc-dc converters that can be cascaded. Matlab simulations are used to compare the efficiency of each topology as well as evaluating the benefits of increasing cost and complexity. The buck and then boost converters are shown to be the most efficient topologies for a given cost, with the buck best suited for long strings and the boost for short strings. While flexible in voltage ranges, buck-boost, and Cu/spl acute/k converters are always at an efficiency or alternatively cost disadvantage.","1941-0107","","10.1109/TPEL.2004.830090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310401","","Photovoltaic systems;Solar power generation;Inverters;Topology;Costs;Power electronics;Fuel cells;Batteries;Low voltage;Power systems","DC-DC power convertors;photovoltaic power systems;power engineering computing","cascaded DC-DC converter;photovoltaic array;grid;dc-ac converter;Matlab;buck converter;boost converter","","597","","21","","","","","IEEE","IEEE Journals"
"HEED: a hybrid, energy-efficient, distributed clustering approach for ad hoc sensor networks","O. Younis; S. Fahmy","Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA; Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA","IEEE Transactions on Mobile Computing","","2004","3","4","366","379","Topology control in a sensor network balances load on sensor nodes and increases network scalability and lifetime. Clustering sensor nodes is an effective topology control approach. We propose a novel distributed clustering approach for long-lived ad hoc sensor networks. Our proposed approach does not make any assumptions about the presence of infrastructure or about node capabilities, other than the availability of multiple power levels in sensor nodes. We present a protocol, HEED (Hybrid Energy-Efficient Distributed clustering), that periodically selects cluster heads according to a hybrid of the node residual energy and a secondary parameter, such as node proximity to its neighbors or node degree. HEED terminates in O(1) iterations, incurs low message overhead, and achieves fairly uniform cluster head distribution across the network. We prove that, with appropriate bounds on node density and intracluster and intercluster transmission ranges, HEED can asymptotically almost surely guarantee connectivity of clustered networks. Simulation results demonstrate that our proposed approach is effective in prolonging the network lifetime and supporting scalable data aggregation.","1558-0660","","10.1109/TMC.2004.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1347100","Index Terms- Sensor networks;clustering;network lifetime;energy efficiency;fault tolerance.","Energy efficiency;Energy consumption;Chemical sensors;Scalability;Sensor phenomena and characterization;Network topology;Delay;Routing protocols;Availability;Fault tolerance","ad hoc networks;wireless sensor networks;telecommunication network reliability;protocols;iterative methods;fault tolerance;telecommunication network topology;mobile radio","HEED approach;ad hoc sensor networks;network scalability;topology control approach;hybrid energy-efficient distributed clustering;iteration methods;intercluster transmission;intracluster transmission;network lifetime;fault tolerance;minimum selection probability","","2715","","45","","","","","IEEE","IEEE Journals"
"Extreme learning machine: a new learning scheme of feedforward neural networks","Guang-Bin Huang; Qin-Yu Zhu; Chee-Kheong Siew","Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore; Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore; Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore","2004 IEEE International Joint Conference on Neural Networks (IEEE Cat. No.04CH37541)","","2004","2","","985","990 vol.2","It is clear that the learning speed of feedforward neural networks is in general far slower than required and it has been a major bottleneck in their applications for past decades. Two key reasons behind may be: 1) the slow gradient-based learning algorithms are extensively used to train neural networks, and 2) all the parameters of the networks are tuned iteratively by using such learning algorithms. Unlike these traditional implementations, this paper proposes a new learning algorithm called extreme learning machine (ELM) for single-hidden layer feedforward neural networks (SLFNs) which randomly chooses the input weights and analytically determines the output weights of SLFNs. In theory, this algorithm tends to provide the best generalization performance at extremely fast learning speed. The experimental results based on real-world benchmarking function approximation and classification problems including large complex applications show that the new algorithm can produce best generalization performance in some cases and can learn much faster than traditional popular learning algorithms for feedforward neural networks.","1098-7576","0-7803-8359-1","10.1109/IJCNN.2004.1380068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1380068","","Machine learning;Neural networks;Feedforward neural networks;Iterative algorithms;Function approximation;Approximation algorithms;Neurons;Joining processes;Algorithm design and analysis;Multi-layer neural network","feedforward neural nets;learning (artificial intelligence);generalisation (artificial intelligence);pattern classification;function approximation;gradient methods","extreme learning machine;single hidden layer feedforward neural networks;learning speed;slow gradient based learning algorithms;neural network training;iterative tuning;function approximation;classification problems;network parameter tuning","","453","","19","","","","","IEEE","IEEE Conferences"
"CMOS low-noise amplifier design optimization techniques","Trung-Kien Nguyen; Chung-Hwan Kim; Gook-Ju Ihm; Moon-Su Yang; Sang-Gug Lee","Sch. of Eng., Inf. & Communcations Univ., Daejeon, South Korea; NA; NA; NA; NA","IEEE Transactions on Microwave Theory and Techniques","","2004","52","5","1433","1442","This paper reviews and analyzes four reported low-noise amplifier (LNA) design techniques applied to the cascode topology based on CMOS technology: classical noise matching, simultaneous noise and input matching (SNIM), power-constrained noise optimization, and power-constrained simultaneous noise and input matching (PCSNIM) techniques. Very simple and insightful sets of noise parameter expressions are newly introduced for the SNIM and PCSNIM techniques. Based on the noise parameter equations, this paper provides clear understanding of the design principles, fundamental limitations, and advantages of the four reported LNA design techniques so that the designers can get the overall LNA design perspective. As a demonstration for the proposed design principle of the PCSNIM technique, a very low-power folded-cascode LNA is implemented based on 0.25-/spl mu/m CMOS technology for 900-MHz Zigbee applications. Measurement results show the noise figure of 1.35 dB, power gain of 12 dB, and input third-order intermodulation product of -4dBm while dissipating 1.6 mA from a 1.25-V supply (0.7 mA for the input NMOS transistor only). The overall behavior of the implemented LNA shows good agreement with theoretical predictions.","1557-9670","","10.1109/TMTT.2004.827014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1295142","","Low-noise amplifiers;Design optimization;CMOS technology;Impedance matching;Topology;Equations;ZigBee;Power measurement;Gain measurement;Noise measurement","CMOS integrated circuits;UHF amplifiers;network topology;integrated circuit design;integrated circuit noise;UHF integrated circuits;circuit optimisation","CMOS low noise amplifier design;optimization technique;cascode topology;noise matching;simultaneous noise input matching;power constrained noise optimization;noise parameter;power gain;third order intermodulation product;NMOS transistor;CMOS technology;12 dB;900 MHz;0.25 micron;1.35 dB;1.25 V;1.6 mA;0.7 mA","","368","","35","","","","","IEEE","IEEE Journals"
"An experimental comparison of min-cut/max- flow algorithms for energy minimization in vision","Y. Boykov; V. Kolmogorov","Dept. of Comput. Sci., Univ. of Western Ontario, London, Ont., Canada; NA","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2004","26","9","1124","1137","Minimum cut/maximum flow algorithms on graphs have emerged as an increasingly useful tool for exactor approximate energy minimization in low-level vision. The combinatorial optimization literature provides many min-cut/max-flow algorithms with different polynomial time complexity. Their practical efficiency, however, has to date been studied mainly outside the scope of computer vision. The goal of this paper is to provide an experimental comparison of the efficiency of min-cut/max flow algorithms for applications in vision. We compare the running times of several standard algorithms, as well as a new algorithm that we have recently developed. The algorithms we study include both Goldberg-Tarjan style ""push -relabel"" methods and algorithms based on Ford-Fulkerson style ""augmenting paths."" We benchmark these algorithms on a number of typical graphs in the contexts of image restoration, stereo, and segmentation. In many cases, our new algorithm works several times faster than any of the other methods, making near real-time performance possible. An implementation of our max-flow/min-cut algorithm is available upon request for research purposes.","1939-3539","","10.1109/TPAMI.2004.60","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1316848","Index Terms- Energy minimization;graph algorithms;minimum cut;maximum flow;image restoration;segmentation;stereo;multicamera scene reconstruction.","Minimization methods;Image restoration;Stereo vision;Labeling;Iterative algorithms;Clustering algorithms;Computer vision;Application software;Image segmentation;Simulated annealing","computational complexity;computer vision;minimax techniques;image restoration;image segmentation;stereo image processing;directed graphs;tree searching","minimum cut-maximum flow algorithms;energy minimization;low level vision;graph algorithms;combinatorial optimization;polynomial time complexity;computer vision;Goldberg-Tarjan style methods;push-relabel methods;Ford-Fulkerson style algorithms;augmenting path algorithms;image restoration;image stereo;image segmentation","Algorithms;Artificial Intelligence;Cluster Analysis;Energy Transfer;Image Enhancement;Image Interpretation, Computer-Assisted;Imaging, Three-Dimensional;Information Storage and Retrieval;Pattern Recognition, Automated;Photogrammetry;Photography;Reproducibility of Results;Sensitivity and Specificity","2743","","40","","","","","IEEE","IEEE Journals"
