"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Power Management Strategies for a Microgrid With Multiple Distributed Generation Units","F. Katiraei; M. R. Iravani","Natural Resource Canada, CETC, Varennes, Que.; NA","IEEE Transactions on Power Systems","","2006","21","4","1821","1831","This paper addresses real and reactive power management strategies of electronically interfaced distributed generation (DG) units in the context of a multiple-DG microgrid system. The emphasis is primarily on electronically interfaced DG (EI-DG) units. DG controls and power management strategies are based on locally measured signals without communications. Based on the reactive power controls adopted, three power management strategies are identified and investigated. These strategies are based on 1) voltage-droop characteristic, 2) voltage regulation, and 3) load reactive power compensation. The real power of each DG unit is controlled based on a frequency-droop characteristic and a complimentary frequency restoration strategy. A systematic approach to develop a small-signal dynamic model of a multiple-DG microgrid, including real and reactive power management strategies, is also presented. The microgrid eigen structure, based on the developed model, is used to 1) investigate the microgrid dynamic behavior, 2) select control parameters of DG units, and 3) incorporate power management strategies in the DG controllers. The model is also used to investigate sensitivity of the design to changes of parameters and operating point and to optimize performance of the microgrid system. The results are used to discuss applications of the proposed power management strategies under various microgrid operating conditions","1558-0679","","10.1109/TPWRS.2006.879260","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1717586","Distributed generation (DG);droop characteristics;eigen analysis;microgrid;power management;real and reactive power control;small-signal dynamic analysis","Energy management;Distributed control;Power system management;Reactive power;Power system modeling;Communication system control;Frequency;Context;Power measurement;Reactive power control","distributed power generation;eigenvalues and eigenfunctions;load management;reactive power control;sensitivity;voltage control","power management strategies;microgrid;multiple distributed generation units;electronically interfaced DG;reactive power control;voltage droop;voltage regulation;load reactive power compensation;frequency droop;frequency restoration strategy;eigenstructure","","985","","16","","","","","IEEE","IEEE Journals"
"IEEE Standard for Verilog Hardware Description Language","","","IEEE Std 1364-2005 (Revision of IEEE Std 1364-2001)","","2006","","","1","590","The Verilog hardware description language (HDL) is defined in this standard. Verilog HDL is a formal notation intended for use in all phases of the creation of electronic systems. Because it is both machine-readable and human-readable, it supports the development, verification, synthesis, and testing of hardware designs; the communication of hardware design data; and the maintenance, modification, and procurement of hardware. The primary audiences for this standard are the implementers of tools supporting the language and advanced users of the language.","","978-0-7381-4851-9","10.1109/IEEESTD.2006.99495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620780","computer;computer languages;digital systems;electronic systems;hardware;hardware description languages;hardware design;HDL;PLI;programming language interface;Verilog;Verilog HDL;Verilog P","Hardware design languages;IEEE Standards;Hardware;Patents;Solid modeling","","","","7","","19","","","","","IEEE","IEEE Standards"
"Flocking for multi-agent dynamic systems: algorithms and theory","R. Olfati-Saber","Thayer Sch. of Eng., Dartmouth Coll., Hanover, NH, USA","IEEE Transactions on Automatic Control","","2006","51","3","401","420","In this paper, we present a theoretical framework for design and analysis of distributed flocking algorithms. Two cases of flocking in free-space and presence of multiple obstacles are considered. We present three flocking algorithms: two for free-flocking and one for constrained flocking. A comprehensive analysis of the first two algorithms is provided. We demonstrate the first algorithm embodies all three rules of Reynolds. This is a formal approach to extraction of interaction rules that lead to the emergence of collective behavior. We show that the first algorithm generically leads to regular fragmentation, whereas the second and third algorithms both lead to flocking. A systematic method is provided for construction of cost functions (or collective potentials) for flocking. These collective potentials penalize deviation from a class of lattice-shape objects called /spl alpha/-lattices. We use a multi-species framework for construction of collective potentials that consist of flock-members, or /spl alpha/-agents, and virtual agents associated with /spl alpha/-agents called /spl beta/- and /spl gamma/-agents. We show that migration of flocks can be performed using a peer-to-peer network of agents, i.e., ""flocks need no leaders."" A ""universal"" definition of flocking for particle systems with similarities to Lyapunov stability is given. Several simulation results are provided that demonstrate performing 2-D and 3-D flocking, split/rejoin maneuver, and squeezing maneuver for hundreds of agents using the proposed algorithms.","1558-2523","","10.1109/TAC.2005.864190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1605401","Consensus theory;distributed control;dynamic graphs;mobile sensor networks;networked autonomous vehicles;self-assembly of networks;self-organizing systems;swarms","Heuristic algorithms;Algorithm design and analysis;Vehicle dynamics;Unmanned aerial vehicles;Self-assembly;Cost function;Peer to peer computing;Lyapunov method;Distributed control;Biosensors","multi-agent systems;distributed algorithms;peer-to-peer computing;Lyapunov methods","multi-agent dynamic systems;distributed flocking algorithms;free-flocking algorithm;constrained flocking algorithm;Reynolds rules;cost functions;collective potentials;lattice-shape objects;/spl alpha/-lattices;multi-species framework;flock members;/spl alpha/-agents;virtual agents;/spl beta/-agents;/spl gamma/-agents;peer-to-peer network;particle systems;Lyapunov stability;split-rejoin maneuver;squeezing maneuver","","2823","","53","","","","","IEEE","IEEE Journals"
"Ant colony optimization","M. Dorigo; M. Birattari; T. Stutzle","Univ. Libre de Bruxelle, Brussels; Univ. Libre de Bruxelle, Brussels; Univ. Libre de Bruxelle, Brussels","IEEE Computational Intelligence Magazine","","2006","1","4","28","39","Swarm intelligence is a relatively new approach to problem solving that takes inspiration from the social behaviors of insects and of other animals. In particular, ants have inspired a number of methods and techniques among which the most studied and the most successful is the general purpose optimization technique known as ant colony optimization. Ant colony optimization (ACO) takes inspiration from the foraging behavior of some ant species. These ants deposit pheromone on the ground in order to mark some favorable path that should be followed by other members of the colony. Ant colony optimization exploits a similar mechanism for solving optimization problems. From the early nineties, when the first ant colony optimization algorithm was proposed, ACO attracted the attention of increasing numbers of researchers and many successful applications are now available. Moreover, a substantial corpus of theoretical results is becoming available that provides useful guidelines to researchers and practitioners in further applications of ACO. The goal of this article is to introduce ant colony optimization and to survey its most notable applications","1556-6048","","10.1109/MCI.2006.329691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4129846","","Ant colony optimization;Bridges;Insects;Fluctuations;Computational intelligence;Computational and artificial intelligence;Competitive intelligence;Problem-solving;Animals;Guidelines","artificial life;particle swarm optimisation","ant colony optimization;artificial ants;computational intelligence;swarm intelligence;insect social behaviors;foraging behavior;ant species","","1416","","113","","","","","IEEE","IEEE Magazines"
"Image Denoising Via Sparse and Redundant Representations Over Learned Dictionaries","M. Elad; M. Aharon","Dept. of Comput. Sci., Technion- Israel Inst. of Technol., Haifa; Dept. of Comput. Sci., Technion- Israel Inst. of Technol., Haifa","IEEE Transactions on Image Processing","","2006","15","12","3736","3745","We address the image denoising problem, where zero-mean white and homogeneous Gaussian additive noise is to be removed from a given image. The approach taken is based on sparse and redundant representations over trained dictionaries. Using the K-SVD algorithm, we obtain a dictionary that describes the image content effectively. Two training options are considered: using the corrupted image itself, or training on a corpus of high-quality image database. Since the K-SVD is limited in handling small image patches, we extend its deployment to arbitrary image sizes by defining a global image prior that forces sparsity over patches in every location in the image. We show how such Bayesian treatment leads to a simple and effective denoising algorithm. This leads to a state-of-the-art denoising performance, equivalent and sometimes surpassing recently published leading alternative denoising methods","1941-0042","","10.1109/TIP.2006.881969","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4011956","Bayesian reconstruction;dictionary learning;discrete cosine transform (DCT);image denoising;K-SVD;matching pursuit;maximum a posteriori (MAP) estimation;redundancy;sparse representations","Image denoising;Dictionaries;Noise reduction;Matching pursuit algorithms;Additive noise;Bayesian methods;Discrete cosine transforms;Noise measurement;Inverse problems;Image processing","AWGN;Bayes methods;image denoising;singular value decomposition;visual databases","image denoising;sparse-redundant representations;dictionary learning;zero-mean white noise;homogeneous Gaussian additive noise;K-SVD algorithm;image database;Bayesian treatment","Algorithms;Artifacts;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Reproducibility of Results;Sensitivity and Specificity;Subtraction Technique","2887","","42","","","","","IEEE","IEEE Journals"
"Magnetic sensors and their applications","J. Lenz; S. Edelstein","Minnesota Univ., Minneapolis, MN, USA; Minnesota Univ., Minneapolis, MN, USA","IEEE Sensors Journal","","2006","6","3","631","649","Magnetic sensors can be classified according to whether they measure the total magnetic field or the vector components of the magnetic field. The techniques used to produce both types of magnetic sensors encompass many aspects of physics and electronics. Here, we describe and compare most of the common technologies used for magnetic field sensing. These include search coil, fluxgate, optically pumped, nuclear precession, SQUID, Hall-effect, anisotropic magnetoresistance, giant magnetoresistance, magnetic tunnel junctions, giant magnetoimpedance, magnetostrictive/piezoelectric composites, magnetodiode, magnetotransistor, fiber optic, magnetooptic, and microelectromechanical systems-based magnetic sensors. The usage of these sensors in relation to working with or around Earth's magnetic field is also presented","1558-1748","","10.1109/JSEN.2006.874493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1634415","Anisotropic magnetoresistance;fluxgate;giant magnetoresistance;magnetic;magnetic tunnel junctions;magnetoresistance;microelectromechanical systems (MEMS);optically pumped;sensor;spin valves;superconducting quantum interference device (SQUID)","Magnetic sensors;Magnetic field measurement;Magnetic anisotropy;Perpendicular magnetic anisotropy;Magnetostriction;Anisotropic magnetoresistance;Giant magnetoresistance;Physics;Nuclear electronics;Coils","Hall effect;magnetic field measurement;magnetic sensors;SQUID magnetometers","magnetic sensors;magnetic field measurement;vector components;fluxgate;nuclear precession;SQUID;Hall-effect;anisotropic magnetoresistance;giant magnetoresistance;magnetic tunnel junctions;giant magnetoimpedance;magnetostrictive/piezoelectric composites;magnetodiode;magnetotransistor;fiber optic;magnetooptic;microelectromechanical systems;MEMS;spin valves;superconducting quantum interference device","","564","","74","","","","","IEEE","IEEE Journals"
"Beyond Bags of Features: Spatial Pyramid Matching for Recognizing Natural Scene Categories","S. Lazebnik; C. Schmid; J. Ponce","University of Illinois; NA; NA","2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'06)","","2006","2","","2169","2178","This paper presents a method for recognizing scene categories based on approximate global geometric correspondence. This technique works by partitioning the image into increasingly fine sub-regions and computing histograms of local features found inside each sub-region. The resulting ""spatial pyramid"" is a simple and computationally efficient extension of an orderless bag-of-features image representation, and it shows significantly improved performance on challenging scene categorization tasks. Specifically, our proposed method exceeds the state of the art on the Caltech-101 database and achieves high accuracy on a large database of fifteen natural scene categories. The spatial pyramid framework also offers insights into the success of several recently proposed image descriptions, including Torralba’s ""gist"" and Lowe’s SIFT descriptors.","1063-6919","0-7695-2597-0","10.1109/CVPR.2006.68","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1641019","","Layout;Robustness;Histograms;Image databases;Spatial databases;Object recognition;Image representation;Image recognition;Shape;Image segmentation","","","","3497","","25","","","","","IEEE","IEEE Conferences"
"On-road vehicle detection: a review","Zehang Sun; G. Bebis; R. Miller","ETreppid Technol., Reno, NV, USA; NA; NA","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2006","28","5","694","711","Developing on-board automotive driver assistance systems aiming to alert drivers about driving environments, and possible collision with other vehicles has attracted a lot of attention lately. In these systems, robust and reliable vehicle detection is a critical step. This paper presents a review of recent vision-based on-road vehicle detection systems. Our focus is on systems where the camera is mounted on the vehicle rather than being fixed such as in traffic/driveway monitoring systems. First, we discuss the problem of on-road vehicle detection using optical sensors followed by a brief review of intelligent vehicle research worldwide. Then, we discuss active and passive sensors to set the stage for vision-based vehicle detection. Methods aiming to quickly hypothesize the location of vehicles in an image as well as to verify the hypothesized locations are reviewed next. Integrating detection with tracking is also reviewed to illustrate the benefits of exploiting temporal continuity for vehicle detection. Finally, we present a critical overview of the methods discussed, we assess their potential for future deployment, and we present directions for future research.","1939-3539","","10.1109/TPAMI.2006.104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1608034","Vehicle detection;computer vision;intelligent vehicles.","Vehicle detection;Vehicle driving;Intelligent sensors;Remotely operated vehicles;Intelligent vehicles;Automotive engineering;Robustness;Accidents;Road vehicles;Mobile robots","automobiles;object detection;driver information systems;optical sensors;road accidents","on-road vehicle detection;on-board automotive driver assistance systems;optical sensors;intelligent vehicle;temporal continuity","Accidents, Traffic;Algorithms;Artificial Intelligence;Automobile Driving;Automobiles;Image Interpretation, Computer-Assisted;Pattern Recognition, Automated;Safety","621","","121","","","","","IEEE","IEEE Journals"
"Phase Noise and Jitter in CMOS Ring Oscillators","A. A. Abidi","Dept. of Electr. Eng., California Univ., Los Angeles, CA","IEEE Journal of Solid-State Circuits","","2006","41","8","1803","1816","A simple, physically based analysis illustrate the noise processes in CMOS inverter-based and differential ring oscillators. A time-domain jitter calculation method is used to analyze the effects of white noise, while random VCO modulation most straightforwardly accounts for flicker (1/f) noise. Analysis shows that in differential ring oscillators, white noise in the differential pairs dominates the jitter and phase noise, whereas the phase noise due to flicker noise arises mainly from the tail current control circuit. This is validated by simulation and measurement. Straightforward expressions for period jitter and phase noise enable manual design of a ring oscillator to specifications, and guide the choice between ring and LC oscillator","1558-173X","","10.1109/JSSC.2006.876206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1661757","","Phase noise;Jitter;Ring oscillators;1f noise;White noise;CMOS process;Time domain analysis;Voltage-controlled oscillators;Circuit noise;Tail","1/f noise;circuit noise;CMOS integrated circuits;flicker noise;jitter;phase noise;time-domain analysis;voltage-controlled oscillators;white noise","phase noise;CMOS ring oscillators;noise processes;CMOS inverter-based oscillators;differential ring oscillators;time-domain jitter calculation method;white noise;VCO modulation;flicker noise;1-f noise;tail current control circuit;LC oscillator","","391","","37","","","","","IEEE","IEEE Journals"
"Review of maglev train technologies","Hyung-Woo Lee; Ki-Chan Kim; Ju Lee","Korea Railroad Res. Inst., Uiwang, South Korea; NA; NA","IEEE Transactions on Magnetics","","2006","42","7","1917","1925","This paper reviews and summarizes Maglev train technologies from an electrical engineering point of view and assimilates the results of works over the past three decades carried out all over the world. Many researches and developments concerning the Maglev train have been accomplished; however, they are not always easy to understand. The purpose of this paper is to make the Maglev train technologies clear at a glance. Included are general understandings, technologies, and worldwide practical projects. Further research needs are also addressed.","1941-0069","","10.1109/TMAG.2006.875842","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1644911","EDS;EMS;Maglev train;magnetic guidance;magnetic levitation;magnetic propulsion","Magnetic levitation;Wheels;Transportation;Magnetic shielding;Propulsion;Rails;Superconducting magnets;Electromagnets;Costs;Electromagnetic launching","magnetic levitation;rapid transit systems;railways","maglev train technology;magnetic levitation","","310","","114","","","","","IEEE","IEEE Journals"
"A Generalized Memory Polynomial Model for Digital Predistortion of RF Power Amplifiers","D. R. Morgan; Z. Ma; J. Kim; M. G. Zierdt; J. Pastalan","Lucent Technol. Bell Labs., Murray Hill, NJ; NA; NA; NA; NA","IEEE Transactions on Signal Processing","","2006","54","10","3852","3860","Conventional radio-frequency (RF) power amplifiers operating with wideband signals, such as wideband code-division multiple access (WCDMA) in the Universal Mobile Telecommunications System (UMTS) must be backed off considerably from their peak power level in order to control out-of-band spurious emissions, also known as ""spectral regrowth."" Adapting these amplifiers to wideband operation therefore entails larger size and higher cost than would otherwise be required for the same power output. An alternative solution, which is gaining widespread popularity, is to employ digital baseband predistortion ahead of the amplifier to compensate for the nonlinearity effects, hence allowing it to run closer to its maximum output power while maintaining low spectral regrowth. Recent improvements to the technique have included memory effects in the predistortion model, which are essential as the bandwidth increases. In this paper, we relate the general Volterra representation to the classical Wiener, Hammerstein, Wiener-Hammerstein, and parallel Wiener structures, and go on to describe some state-of-the-art predistortion models based on memory polynomials. We then propose a new generalized memory polynomial that achieves the best performance to date, as demonstrated herein with experimental results obtained from a testbed using an actual 30-W, 2-GHz power amplifier","1941-0476","","10.1109/TSP.2006.879264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1703853","Memory polynomial;power amplifiers;predistortion;spectral regrowth;Universal Mobile Telecommunications System (UMTS);wideband code-division multiple access (WCDMA)","Polynomials;Predistortion;Radio frequency;Power amplifiers;Radiofrequency amplifiers;Broadband amplifiers;Multiaccess communication;Power system modeling;RF signals;3G mobile communication","3G mobile communication;broadband networks;code division multiple access;polynomials;UHF power amplifiers;wideband amplifiers","generalized memory polynomial model;digital predistortion;RF power amplifiers;radio-frequency power amplifiers;wideband code-division multiple access;Universal Mobile Telecommunications System;peak power level;out-of-band spurious emissions;digital baseband predistortion;nonlinearity effects;spectral regrowth;general Volterra representation;Wiener-Hammerstein structure;parallel Wiener structure;30 W;2 GHz","","665","","30","","","","","IEEE","IEEE Journals"
"RFID security and privacy: a research survey","A. Juels","RSA Labs., Bedford, MA, USA","IEEE Journal on Selected Areas in Communications","","2006","24","2","381","394","This paper surveys recent technical research on the problems of privacy and security for radio frequency identification (RFID). RFID tags are small, wireless devices that help identify objects and people. Thanks to dropping cost, they are likely to proliferate into the billions in the next several years-and eventually into the trillions. RFID tags track objects in supply chains, and are working their way into the pockets, belongings, and even the bodies of consumers. This survey examines approaches proposed by scientists for privacy protection and integrity assurance in RFID systems, and treats the social and technical context of their work. While geared toward the nonspecialist, the survey may also serve as a reference for specialist readers.","1558-0008","","10.1109/JSAC.2005.861395","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1589116","Authentication;cloning;counterfeiting;electronic product code (EPC);privacy;radio frequency identification (RFID);security","Radiofrequency identification;Privacy;RFID tags;Object recognition;Tagging;Costs;Supply chains;Security;Product codes;Humans","radiofrequency identification;telecommunication security;data integrity;message authentication;data privacy","radio frequency identification;RFID security;privacy protection;integrity assurance;message authentication;electronic product code;EPC;counterfeiting","","964","","73","","","","","IEEE","IEEE Journals"
